,Bot-Hole Lat,Bot-Hole Lon,geometry,SAP,savUni,savUniform
3382,55.67026,-120.22217,POINT (-120.22217 55.67026),0.3998148441314697,0.47398468445679565,0.47490247147986586
3383,55.6775,-120.21527,POINT (-120.21527 55.6775),0.40910059213638306,0.18609466672681052,0.41533886493526406
3384,55.67912,-120.21301,POINT (-120.21301 55.67912),0.4114466607570648,0.5029593345421829,0.4563268263634279
3385,55.66535,-120.24211,POINT (-120.24211 55.66535),0.3927651345729828,0.6278898874916992,0.43904929069204135
3386,55.67635,-120.27113,POINT (-120.27113 55.67635),0.40712276101112366,0.4225159785195368,0.30717622916775356
3387,55.67726999999999,-120.26169,POINT (-120.26169 55.67726999999999),0.4075985252857208,0.972206623247442,0.332250575393937
3388,55.68488000000001,-120.32142,POINT (-120.32142 55.68488000000001),0.423944890499115,0.8996872151463335,0.2330378736923041
3389,55.69361,-120.31332,POINT (-120.31332 55.69361),0.4315221309661865,0.45805373378316905,0.741988609474015
3390,55.69008,-120.27858,POINT (-120.27858 55.69008),0.42417508363723755,0.639134988830538,0.22389478188190204
3391,55.69095,-120.28036000000002,POINT (-120.28036 55.69095),0.4252285361289978,0.6100932652900668,0.18004352791700062
3392,55.69173000000001,-120.27942,POINT (-120.27942 55.69173000000001),0.4263184070587158,0.6356435920719091,0.121927222561657
3393,55.69339,-120.277,POINT (-120.277 55.69339),0.4274265170097351,0.2354948848722841,0.24490637310905483
3394,55.67996,-120.2579,POINT (-120.2579 55.67996),0.41099756956100464,0.22741032682196083,0.09359516299956605
3395,55.68631,-120.25199,POINT (-120.25199 55.68631),0.41886863112449646,0.8400110273465379,0.8898549762634599
3396,55.69338000000001,-120.25814,POINT (-120.25814 55.69338000000001),0.4272407591342926,0.7695582384003586,0.2535177588982812
3397,55.68772,-120.18041,POINT (-120.18041 55.68772),0.42099371552467346,0.27823169401502257,0.12246643493661602
3398,55.68796999999999,-120.19029,POINT (-120.19029 55.68796999999999),0.42124682664871216,0.6533945515581056,0.8151436239111749
3399,55.70843000000001,-120.2224,POINT (-120.2224 55.70843000000001),0.4437550902366638,0.15657861224465464,0.5763022635194042
3400,55.70857,-120.21269,POINT (-120.21269 55.70857),0.4426193833351135,0.6482841965966042,0.7567208897138631
3401,55.70854,-120.20993,POINT (-120.20993 55.70854),0.44213956594467163,0.5355794497135385,0.4962828468376611
3402,55.69735,-120.24527,POINT (-120.24527 55.69735),0.43294769525527954,0.8223465816803115,0.7856836891758072
3403,55.70844,-120.23384,POINT (-120.23384 55.70844),0.44287335872650146,0.22051578772887992,0.4387444301760671
3404,55.70861,-120.22749,POINT (-120.22749 55.70861),0.4441430866718292,0.7873720044705365,0.009866876710358241
3405,55.69488000000001,-120.25049,POINT (-120.25049 55.69488000000001),0.4301762878894806,0.6221779096161607,0.11070095095023513
3406,55.69455,-120.27907,POINT (-120.27907 55.69455),0.4284617304801941,0.9524634736277887,0.15201457869901613
3407,55.70598,-120.29665,POINT (-120.29665 55.70598),0.4409697949886322,0.06611360824822887,0.31789516895874337
3408,55.69657,-120.30972,POINT (-120.30972 55.69657),0.4329005479812622,0.8769512038911685,0.8707041439491827
3409,55.70761,-120.32387,POINT (-120.32387 55.70761),0.44885486364364624,0.7571164969882535,0.5655235967725161
3410,55.71278,-120.32664,POINT (-120.32664 55.71278),0.45451149344444275,0.27793419901130345,0.7167864178684139
3411,55.71291,-120.29726,POINT (-120.29726 55.71291),0.4485263526439667,0.587887107685772,0.080550170254856
3412,55.71496,-120.28188,POINT (-120.28188 55.71496),0.45023998618125916,0.3170653964632143,0.29673920769006257
3413,55.72071999999999,-120.28173,POINT (-120.28173 55.72071999999999),0.4552813470363617,0.7588084947892256,0.12574824100423287
3414,55.71011,-120.24705,POINT (-120.24705 55.71011),0.44454842805862427,0.40219576773325505,0.26725895467201133
3415,55.71522,-120.24714,POINT (-120.24714 55.71522),0.4495236575603485,0.42530751000937284,0.17828024181505508
3416,55.71879000000001,-120.24716,POINT (-120.24716 55.71879000000001),0.4535038471221924,0.9232030393341325,0.3129363578952675
3417,55.7208,-120.24762,POINT (-120.24762 55.7208),0.45430415868759155,0.19261420168491772,0.021789912681050794
3418,55.71113,-120.20208999999998,POINT (-120.20209 55.71113),0.4432888925075531,0.5998795816321187,0.9599741104843545
3419,55.71058000000001,-120.20347,POINT (-120.20347 55.71058000000001),0.44263920187950134,0.8164409752533285,0.876674327445374
3420,55.70903000000001,-120.20484,POINT (-120.20484 55.70903000000001),0.44214946031570435,0.997629112907779,0.017710515548203465
3421,55.7099,-120.20781,POINT (-120.20781 55.7099),0.44343894720077515,0.7251647687158739,0.04437151688381846
3422,55.71351,-120.19993,POINT (-120.19993 55.71351),0.4445882737636566,0.12589122223694804,0.8801586149459502
3423,55.65346,-120.46955,POINT (-120.46955 55.65346),0.42463624477386475,0.6969251614417555,0.5657115059069124
3424,55.65103000000001,-120.47463,POINT (-120.47463 55.65103000000001),0.42196160554885864,0.26890746888013206,0.4681524830351719
3425,55.65425,-120.46793,POINT (-120.46793 55.65425),0.4260093867778778,0.3370009660532448,0.45077199631280174
3426,55.65744,-120.46486000000002,POINT (-120.46486 55.65744),0.43034371733665466,0.7861762647308337,0.2106597612286354
3427,55.67208,-120.47832,POINT (-120.47832 55.67208),0.4544728696346283,0.5698301583588012,0.5878954060162224
3428,55.67177,-120.47768,POINT (-120.47768 55.67177),0.4544728696346283,0.40288696749887354,0.6824683772402492
3429,55.67515,-120.47513,POINT (-120.47513 55.67515),0.4580081105232239,0.09678532402448947,0.32502644605045183
3430,55.67575,-120.47715,POINT (-120.47715 55.67575),0.45956429839134216,0.5156394377185397,0.9292185361281932
